1 ,0
2 ,0
3 ,0
4 ,1
5 ,0
6 ,0
7 ,0
8 ,0
9 ,1
10 ,1
11 ,0
12 ,1
13 ,-1
14 ,0
15 ,0
16 ,0
17 ,0
18 ,1
19 ,1
20 ,1
21 ,0
22 ,0
23 ,1
24 ,2
25 ,0
26 ,0
27 ,1
28 ,1
29 ,0
30 ,0
31 ,0
32 ,0
33 ,1
34 ,0
35 ,0
36 ,0
37 ,0
38 ,0
39 ,0
40 ,0
41 ,0
42 ,0
43 ,0
44 ,0
45 ,1
46 ,0
47 ,1
48 ,0
49 ,0
50 ,0
51 ,-1
52 ,-1
53 ,-1
54 ,-1
55 ,1
56 ,0
57 ,0
58 ,0
59 ,0
60 ,0
61 ,0
62 ,2
63 ,1
64 ,0
65 ,1
66 ,0
67 ,1
68 ,3
69 ,0
70 ,2
71 ,-2
72 ,0
73 ,1
74 ,1
75 ,4
76 ,6
77 ,-2
78 ,0
79 ,3
80 ,-1
81 ,4
82 ,2
83 ,-1
84 ,5
85 ,2
86 ,4
87 ,-1
88 ,3
89 ,0
90 ,0
91 ,0
92 ,2
93 ,0
94 ,0
95 ,0
96 ,1
97 ,0
98 ,0
99 ,0
100 ,0
101 ,0
102 ,0
103 ,-1
104 ,0
105 ,0
106 ,0
107 ,-1
108 ,1
109 ,0
110 ,1
111 ,0
112 ,0
113 ,0
114 ,1
115 ,0
116 ,0
117 ,0
118 ,0
119 ,0
120 ,0
121 ,0
122 ,1
123 ,0
124 ,0
125 ,0
126 ,0
127 ,0
128 ,0
129 ,0
130 ,0
131 ,1
132 ,0
133 ,0
134 ,0
135 ,0
136 ,0
137 ,0
138 ,0
139 ,0
140 ,0
141 ,0
142 ,0
143 ,0
144 ,0
145 ,0
146 ,0
147 ,0
148 ,1
149 ,0
150 ,1
151 ,0
152 ,0
153 ,0
154 ,0
155 ,0
156 ,0
157 ,0
158 ,0
159 ,0
160 ,0
161 ,0
162 ,0
163 ,0
164 ,0
165 ,1
166 ,1
167 ,0
168 ,0
169 ,0
170 ,0
171 ,0
172 ,0
173 ,0
174 ,0
175 ,0
176 ,0
177 ,0
178 ,0
179 ,1
180 ,0
181 ,0
182 ,0
183 ,0
184 ,0
185 ,0
