1 ,0
2 ,-4
3 ,2
4 ,2
5 ,4
6 ,2
7 ,1
8 ,0
9 ,-3
10 ,0
11 ,1
12 ,1
13 ,-1
14 ,-2
15 ,2
16 ,1
17 ,1
18 ,-1
19 ,-1
20 ,0
21 ,0
22 ,-2
23 ,2
24 ,-3
25 ,0
26 ,-1
27 ,1
28 ,1
29 ,1
30 ,0
31 ,-1
32 ,-2
33 ,0
34 ,-2
35 ,2
36 ,0
37 ,2
38 ,0
39 ,1
40 ,0
41 ,0
42 ,-1
43 ,0
44 ,1
45 ,0
46 ,0
47 ,0
48 ,1
49 ,1
50 ,2
51 ,0
52 ,-2
53 ,-3
54 ,2
55 ,1
56 ,0
57 ,1
58 ,2
59 ,-1
60 ,-3
61 ,-1
62 ,-1
63 ,-1
64 ,-2
65 ,2
66 ,-3
67 ,-2
68 ,-3
69 ,-1
70 ,-1
71 ,0
72 ,0
73 ,-3
74 ,1
75 ,-1
76 ,-2
77 ,1
78 ,-2
79 ,2
80 ,1
81 ,0
82 ,2
83 ,-1
84 ,-2
85 ,-2
86 ,3
87 ,-2
88 ,3
89 ,1
90 ,1
91 ,-2
92 ,0
93 ,-2
94 ,-3
95 ,-1
96 ,-1
97 ,-1
98 ,2
99 ,-1
100 ,3
101 ,-1
102 ,-3
103 ,0
104 ,1
105 ,-1
106 ,2
107 ,0
108 ,0
109 ,1
110 ,0
111 ,-3
112 ,-1
113 ,1
114 ,-1
115 ,-1
116 ,1
117 ,-1
118 ,-1
119 ,1
120 ,-1
121 ,0
122 ,1
123 ,0
124 ,0
125 ,0
126 ,0
127 ,-1
128 ,1
129 ,0
130 ,0
131 ,0
132 ,1
133 ,0
134 ,0
135 ,0
136 ,1
137 ,-1
138 ,0
139 ,0
140 ,0
141 ,0
142 ,0
143 ,-1
144 ,0
145 ,0
146 ,0
147 ,0
148 ,0
149 ,0
150 ,-1
151 ,0
152 ,0
153 ,0
154 ,1
155 ,0
156 ,0
157 ,1
158 ,0
159 ,0
160 ,0
161 ,0
162 ,1
163 ,0
164 ,0
165 ,0
166 ,0
167 ,-1
168 ,1
169 ,0
170 ,1
171 ,0
172 ,0
173 ,0
174 ,0
175 ,0
176 ,0
177 ,0
178 ,0
179 ,0
180 ,0
181 ,0
182 ,0
183 ,0
184 ,0
185 ,1
186 ,0
187 ,0
188 ,0
189 ,0
190 ,2
191 ,-1
192 ,0
193 ,0
194 ,0
195 ,1
196 ,0
197 ,-1
198 ,0
199 ,0
200 ,-1
201 ,1
202 ,-1
203 ,0
204 ,2
205 ,0
